Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9
-0.19	-0.0898	0.0381	-0.183	-0.314	-0.0641	-0.279	0.145	0.916
-0.0801	-0.0696	-0.0619	0.0945	0.0989	-0.222	-0.286	0.18	0.994
0.151	0.0224	0.173	-0.0773	-0.138	0.301	0.145	-0.16	0.776
-0.0741	-0.0936	-0.105	0.172	0.0495	-0.138	0.171	0.271	0.983
-0.192	0.18	0.25	-0.158	-0.107	0.0854	0.16	0.117	0.859
-0.204	0.0832	0.157	0.116	0.0208	-0.0426	-0.117	-0.271	0.9
-0.172	0.124	0.312	0.15	-0.21	0.0999	0.148	-0.304	0.712
-0.191	0.177	-0.146	-0.193	-0.125	0.144	-0.146	0.0847	0.947
-0.218	-0.135	-0.269	-0.0104	-0.168	0.169	-0.189	-0.00302	0.947
0.21	0.109	-0.0553	0.0402	0.0324	-0.119	-0.126	0.0908	0.929
0.0771	-0.0343	-0.31	0.0207	0.13	-0.0816	-0.062	0.0491	1
0.262	0.0214	0.0534	0.101	-0.272	-0.104	-0.296	-0.0927	0.845
0.26	0.119	-0.208	0.133	0.0496	-0.21	0.226	0.103	0.882
0.00318	-0.0699	-0.26	0.123	0.15	-0.0561	0.0675	-0.0429	0.993
0.0194	0.165	-0.118	0.224	-0.232	-0.0561	0.0577	0.296	0.856
0.0761	0.145	-0.0892	0.196	-0.105	-0.137	0.17	-0.195	0.827
0.0757	0.12	-0.262	0.25	-0.0743	-0.272	0.155	0.251	0.931
0.273	0.223	0.145	0.271	0.0471	0.166	0.188	0.0309	0.761
-0.26	0.288	-0.279	0.0285	0.148	-0.235	-0.269	0.0823	1.05
-0.271	-0.287	0.212	0.0445	-0.158	-0.301	-0.228	0.189	0.945
-0.0659	-0.0655	-0.0844	-0.139	-0.201	0.237	-0.171	0.288	0.921
-0.000349	-0.147	0.245	0.113	0.147	0.108	0.285	0.203	0.832
-0.214	-0.143	0.211	0.263	-0.254	0.119	-0.196	0.148	0.848
0.0862	-0.2	0.0549	-0.152	0.232	0.175	0.108	-0.0669	0.919
0.225	0.213	-0.00683	-0.0645	-0.273	-0.12	-0.253	-0.265	0.824
0.184	-0.275	0.236	-0.211	-0.173	-0.104	-0.0913	0.186	0.868
-0.204	-0.184	-0.152	0.0985	-0.241	0.00133	-0.266	-0.158	0.955
0.121	0.218	0.105	0.203	0.0104	-0.225	0.25	0.119	0.857
0.132	-0.152	-0.0611	0.0802	0.0584	-0.3	0.11	0.0931	0.959
-0.218	-0.0751	-0.18	-0.266	0.00608	-0.061	-0.00759	0.295	1.02
-0.0454	0.0697	0.303	0.093	-0.283	0.162	-0.0654	0.0466	0.732
0.176	-0.307	0.271	-0.288	-0.197	0.0692	0.208	-0.221	0.813
0.226	-0.0717	-0.108	-0.25	-0.18	0.229	-0.0394	-0.173	0.872
-0.26	0.241	0.0598	0.235	-0.238	-0.148	-0.295	-0.238	0.894
-0.124	0.167	-0.00177	-0.301	-0.286	0.115	0.0443	-0.29	0.841
0.181	-0.091	-0.165	-0.0879	-0.211	-0.26	0.112	0.194	0.917
-0.0479	0.00818	-0.285	0.00344	0.184	0.139	0.198	0.106	0.978
-0.171	-0.141	-0.228	-0.0176	-0.19	0.303	0.0192	0.292	0.884
0.309	-0.253	-0.182	0.223	0.0825	0.0187	-0.216	-0.302	0.934
0.0793	-0.307	0.135	0.232	0.171	0.303	0.189	0.0135	0.807
-0.307	-0.0445	0.0339	0.0396	0.3	0.136	0.262	-0.073	0.897
-0.301	0.138	-0.308	0.122	0.127	0.153	0.24	-0.213	0.865
-0.196	0.0941	-0.0477	0.0581	-0.0992	0.221	-0.204	0.0996	0.908
-0.0817	0.304	0.288	-0.11	0.3	0.13	-0.261	0.161	0.939
-0.249	0.301	0.302	-0.289	-0.247	0.245	0.0473	0.145	0.83
0.216	0.148	0.0611	0.0349	0.183	-0.0648	0.149	-0.00742	0.867
-0.261	0.246	0.291	-0.268	0.0914	-0.159	0.0987	-0.27	0.916
0.279	-0.0543	-0.208	-0.2	-0.0452	-0.00835	0.219	-0.144	0.909
-0.0972	0.0523	-0.0924	0.179	0.279	-0.289	0.189	-0.000939	1.01
-0.189	0.211	-0.192	0.139	-0.268	0.0921	0.0302	-0.0667	0.829
0.304	0.0974	-0.274	-0.31	0.0605	-0.218	-0.0711	-0.0528	0.971
-0.024	-0.184	0.154	0.166	-0.16	0.012	0.04	0.222	0.848
-0.239	-0.112	-0.172	0.101	0.171	0.238	-0.292	0.114	1.03
0.235	-0.177	0.0173	-0.0669	0.158	0.201	0.18	0.298	0.928
-0.104	-0.0298	-0.0863	-0.222	0.145	-0.187	0.255	-0.0199	1
-0.278	-0.0151	0.105	0.0205	-0.27	0.288	-0.0163	0.269	0.816
0.192	0.0644	0.0719	-0.232	0.14	0.185	-0.0131	0.293	0.936
-0.203	0.243	-0.22	-0.148	-0.231	0.195	-0.0907	0.097	0.924
-0.255	-0.0913	-0.0958	0.171	0.25	-0.308	-0.00595	-0.208	1.02
0.243	0.3	-0.197	-0.296	-0.0527	0.198	-0.112	0.0389	0.903
0.304	-0.195	0.0741	0.155	0.252	0.295	0.106	0.0727	0.841
0.0597	0.0616	-0.0638	-0.0102	0.118	0.0307	0.0598	-0.000976	0.94
0.157	-0.127	0.0621	-0.176	0.117	0.167	-0.0204	-0.0717	0.907
0.273	-0.00718	0.211	0.21	-0.111	-0.187	-0.0343	-0.112	0.814
-0.313	0.029	-0.213	0.107	-0.269	-0.249	0.183	-0.174	0.873
-0.222	-0.26	0.096	0.124	0.183	-0.0449	0.274	-0.0475	0.925
0.0556	0.277	-0.139	-0.136	-0.313	0.115	0.287	0.029	0.761
-0.275	-0.233	0.229	-0.0367	-0.311	0.168	-0.0494	0.195	0.866
0.126	0.0901	0.159	-0.288	0.0752	0.216	-0.213	-0.133	0.901
-0.083	0.171	-0.00517	-0.0652	0.251	0.235	0.16	-0.0794	0.895
0.0116	-0.234	-0.235	-0.143	0.296	0.177	0.0202	-0.0209	1.03
-0.0197	-0.118	-0.189	0.0924	0.262	-0.0724	0.0647	0.154	1.02
-0.209	0.298	0.164	0.0433	-0.299	0.0588	0.151	-0.159	0.77
-0.223	0.059	-0.224	-0.0146	-0.22	-0.195	0.296	0.0491	0.923
-0.0132	-0.169	0.15	0.184	0.286	0.00738	0.278	0.0794	0.875
0.0155	0.149	-0.304	-0.0901	0.156	0.233	-0.269	-0.304	0.976
-0.241	-0.0247	-0.216	-0.0411	-0.241	0.0197	0.0794	-0.148	0.902
0.152	0.0582	-0.185	-0.201	0.283	0.171	0.0444	0.178	0.99
0.257	-0.107	-0.145	-0.154	-0.216	0.0893	-0.273	-0.0308	0.893
0.251	-0.228	-0.304	0.227	0.306	-0.23	0.0339	-0.229	1
0.11	-0.147	-0.224	-0.0632	0.305	-0.0691	-0.117	0.0785	1.04
-0.139	0.0586	0.275	0.243	-0.166	0.132	-0.275	-0.308	0.775
-0.232	0.301	0.0347	0.0265	-0.252	0.0275	-0.153	-0.0362	0.879
-0.237	0.243	-0.25	-0.2	0.291	0.11	-0.0476	-0.0358	1.05
-0.249	-0.208	-0.209	0.0963	-0.126	-0.173	-0.179	-0.0705	0.989
0.00996	-0.309	0.2	0.166	-0.0667	0.292	0.273	0.303	0.748
0.184	0.1	0.257	-0.0116	-0.314	-0.147	0.115	0.299	0.799
0.0916	-0.058	-0.029	0.245	-0.276	0.0262	-0.268	-0.249	0.814
0.295	-0.248	-0.187	0.248	0.0997	-0.0475	0.243	-0.114	0.883
-0.159	-0.0702	-0.187	0.301	0.296	-0.292	0.149	-0.118	1
-0.0199	0.00905	0.0619	-0.0369	0.137	0.184	-0.233	-0.122	0.954
-0.232	-0.0177	-0.222	0.0785	-0.195	-0.0386	0.265	0.0756	0.898
-0.11	-0.149	-0.18	-0.142	0.0151	0.12	-0.173	-0.0207	1.01
-0.0448	-0.2	0.259	-0.28	0.227	-0.0653	-0.0642	0.283	0.946
-0.198	-0.225	-0.251	0.236	-0.125	0.21	-0.278	-0.313	0.881
0.235	0.227	0.0437	0.0937	0.276	0.259	0.238	0.141	0.877
0.247	0.296	-0.294	-0.0406	0.197	-0.094	0.0189	-0.228	0.962
0.042	0.309	-0.166	-0.18	-0.0799	-0.0968	0.206	0.153	0.922
-0.249	0.253	-0.252	0.182	0.204	-0.0934	-0.213	0.0785	1.03
-0.195	-0.222	-0.214	-0.231	0.0908	0.0725	0.245	0.0947	1.02
-0.0184	0.00772	0.309	0.111	-0.186	-0.119	0.155	-0.0917	0.793
0.0101	-0.279	-0.0947	-0.273	-0.0772	0.189	0.176	-0.203	0.916
-0.294	0.291	0.257	0.277	-0.226	-0.17	0.293	-0.0573	0.769
0.303	-0.104	0.125	0.261	0.0146	0.227	-0.197	0.0423	0.805
-0.178	-0.139	0.0222	-0.0199	-0.241	-0.0093	0.206	0.189	0.87
-0.201	0.114	0.0699	-0.133	-0.0921	0.0631	-0.0128	0.0226	0.913
0.0398	-0.3	0.137	0.128	-0.0811	0.306	0.133	-0.232	0.708
-0.194	0.0559	-0.226	-0.181	0.137	-0.0987	-0.0681	-0.22	1.04
-0.267	-0.199	0.0937	0.00256	0.0127	-0.0152	0.304	0.0929	0.914
-0.0392	0.287	-0.3	-0.251	0.166	0.127	-0.233	-0.232	1.02
-0.297	0.301	-0.267	-0.277	0.144	0.0105	-0.0383	0.182	1.03
0.216	0.152	-0.00117	-0.101	-0.185	-0.31	-0.17	-0.0741	0.868
-0.169	0.229	-0.127	0.289	0.0547	0.282	0.0748	0.0759	0.824
0.234	0.15	-0.248	0.17	0.0965	0.0514	-0.151	0.106	0.948
0.166	-0.175	0.0371	0.0717	-0.174	-0.254	-0.145	-0.0647	0.906
0.273	-0.247	0.118	-0.256	0.00349	-0.194	-0.31	0.0197	0.916
-0.225	0.171	0.118	-0.0395	0.258	0.0213	0.233	0.0798	0.935
-0.139	-0.221	0.0646	0.184	0.0847	0.27	0.193	-0.207	0.806
0.227	-0.00141	-0.0148	0.263	-0.0273	-0.223	0.141	-0.0661	0.85
0.235	0.15	-0.113	0.0882	-0.277	-0.255	-0.168	-0.0214	0.851
0.15	0.161	0.176	0.191	-0.0916	-0.0432	-0.00244	0.179	0.827
0.157	-0.225	0.0956	-0.239	0.232	0.143	-0.156	0.233	0.975
-0.298	-0.292	0.209	0.098	0.0606	0.0177	0.0985	-0.0745	0.889
0.151	0.204	0.228	-0.146	-0.0254	0.184	-0.051	0.194	0.872
-0.169	0.109	0.216	0.257	-0.133	0.0268	-0.156	0.139	0.861
0.21	0.17	-0.0977	-0.166	0.0157	0.0667	-0.023	0.291	0.915
0.276	0.112	0.234	0.256	-0.251	0.301	0.158	0.292	0.671
-0.057	-0.0807	0.158	-0.258	0.0365	-0.109	0.314	0.0689	0.906
-0.291	0.21	0.307	0.243	0.207	-0.269	0.171	-0.244	0.86
-0.0226	-0.0919	0.12	0.293	0.168	-0.29	-0.132	0.0573	0.944
0.294	-0.0627	-0.0658	-0.0804	-0.312	0.243	0.306	-0.0931	0.734
-0.16	0.073	-0.225	0.245	0.207	-0.139	-0.288	0.0755	1.02
-0.0337	0.281	0.152	0.04	-0.117	0.227	0.222	0.253	0.769
0.0727	0.0157	0.0323	-0.175	-0.00228	0.0213	0.279	-0.29	0.863
-0.126	-0.215	0.228	0.189	0.0459	0.0961	-0.3	0.246	0.944
-0.269	-0.306	0.249	-0.105	0.138	-0.217	0.279	-0.0614	0.931
0.116	-0.0659	0.287	-0.284	0.236	0.152	0.218	-0.131	0.849
-0.29	-0.0978	0.136	0.261	-0.259	0.17	0.216	-0.273	0.706
0.0782	-0.0158	0.119	-0.0066	0.165	0.0883	0.238	0.226	0.891
-0.239	0.193	-0.302	-0.283	-0.194	0.0192	0.0501	0.25	0.944
-0.0412	0.181	-0.297	0.0335	-0.0027	0.0759	0.0855	0.311	0.97
0.0396	0.279	0.275	-0.292	-0.182	0.307	-0.00666	-0.114	0.811
0.306	-0.276	-0.194	-0.256	-0.262	0.299	-0.0151	-0.226	0.845
-0.0705	-0.0566	-0.00842	-0.107	0.271	-0.2	-0.124	-0.206	1.01
0.278	0.0926	-0.128	-0.0233	-0.201	0.157	0.0109	-0.252	0.78
-0.172	0.023	0.281	0.252	0.0165	-0.153	0.302	-0.197	0.748
-0.102	0.0745	-0.132	0.181	-0.229	-0.184	-0.262	0.208	0.943
-0.218	0.263	0.257	0.0518	0.236	-0.177	-0.257	-0.225	0.955
-0.134	0.054	-0.118	0.0759	0.0456	0.0443	-0.304	0.143	0.985
0.123	0.218	0.0412	-0.149	0.119	-0.236	0.245	-0.247	0.899
0.0958	-0.196	0.176	0.105	-0.131	-0.0362	0.244	0.241	0.839
0.259	-0.101	-0.032	-0.0775	-0.0615	0.0655	-0.0642	-0.259	0.871
-0.035	-0.0911	-0.237	0.0349	0.313	0.053	0.0429	0.249	1.03
0.289	-0.276	-0.129	0.0558	-0.119	0.0078	0.171	-0.102	0.865
-0.0769	-0.0396	-0.311	-0.12	0.126	-0.235	0.202	0.201	1.04
-0.0261	-0.0136	-0.175	-0.0487	-0.137	-0.0369	-0.0516	-0.197	0.921
-0.18	-0.0635	-0.136	0.28	-0.0629	0.225	-0.00908	0.0686	0.862
0.221	0.126	-0.0388	0.194	-0.122	-0.202	0.144	-0.0861	0.844
0.208	-0.0543	0.263	0.194	0.0906	-0.289	0.179	-0.085	0.838
0.103	0.0753	0.211	0.296	0.126	0.27	-0.231	0.241	0.838
0.00792	0.0902	-0.175	-0.0324	-0.228	-0.0809	-0.00528	-0.24	0.862
-0.172	-0.0916	0.0748	0.106	0.161	-0.228	-0.0785	-0.231	0.955
0.0551	0.275	0.27	0.264	-0.144	-0.236	-0.059	-0.054	0.806
-0.265	-0.0151	-0.11	0.183	-0.0185	-0.0522	0.0335	-0.223	0.9
-0.196	0.0837	0.161	0.099	-0.0609	-0.0502	0.218	-0.0362	0.834
0.256	-0.101	0.2	0.283	-0.209	0.271	-0.000999	0.291	0.765
-0.277	-0.00654	-0.132	0.221	-0.224	0.0405	0.178	0.00702	0.821
-0.157	0.0842	-0.312	-0.176	-0.211	-0.249	-0.123	-0.154	0.954
-0.0177	0.089	0.118	-0.293	-0.26	0.104	-0.122	-0.0849	0.872
-0.0451	0.216	-0.208	-0.00284	0.126	0.107	0.0613	0.177	0.97
0.147	0.144	0.234	-0.0106	0.0523	0.204	0.0361	-0.163	0.819
-0.146	-0.237	-0.218	0.0828	0.194	-0.165	-0.157	0.0645	1.07
-0.171	-0.196	0.0594	0.0267	-0.0243	0.0326	0.0431	0.156	0.929
0.249	-0.202	-0.276	0.301	0.174	-0.0165	-0.0498	-0.158	0.969
-0.136	-0.121	-0.235	0.302	0.256	-0.266	-0.121	-0.282	1
0.305	-0.000988	0.132	0.0105	0.0732	-0.164	-0.168	0.181	0.897
0.215	-0.272	0.109	-0.251	0.0647	0.146	0.241	0.269	0.903
0.0158	-0.298	0.159	0.252	-0.152	0.301	0.0323	-0.0812	0.769
-0.263	0.0315	0.0777	-0.0387	0.235	0.0186	0.277	-0.124	0.906
-0.207	0.297	0.226	-0.25	-0.312	-0.105	0.123	-0.121	0.83
-0.225	0.156	0.201	0.00549	0.243	0.245	0.278	-0.106	0.813
-0.224	-0.312	0.156	-0.0281	0.193	0.182	0.135	-0.132	0.904
0.00709	-0.206	0.147	0.106	-0.116	0.294	0.295	0.0572	0.74
-0.211	0.288	0.0164	0.0826	-0.082	-0.188	0.304	-0.0593	0.872
0.0385	-0.0258	-0.14	0.0429	-0.141	0.213	0.257	-0.126	0.806
-0.0703	-0.267	-0.285	-0.0282	-0.156	0.146	-0.0388	0.308	0.958
0.248	-0.218	0.0473	0.227	0.0774	0.165	-0.312	0.305	0.914
-0.12	0.215	0.1	0.0522	-0.301	-0.293	-0.189	0.274	0.897
-0.0422	0.287	0.107	0.292	0.285	-0.226	0.135	0.115	0.923
-0.148	-0.208	-0.156	-0.151	-0.208	0.0862	0.237	-0.304	0.882
0.0829	0.0943	-0.288	0.261	-0.202	-0.276	0.296	0.12	0.871
0.109	0.296	0.299	0.0771	-0.145	-0.3	-0.179	0.297	0.862
0.301	-0.0362	0.215	0.0991	-0.118	0.0199	-0.134	-0.179	0.826
-0.00999	-0.0462	0.0146	-0.18	-0.129	0.253	-0.181	0.285	0.925
-0.181	-0.28	0.193	-0.197	-0.125	-0.307	-0.176	-0.0696	0.943
-0.212	-0.238	-0.015	-0.306	-0.146	-0.113	-0.101	-0.051	0.994
0.2	-0.0179	0.231	-0.141	0.0161	0.0395	0.112	-0.151	0.845
0.105	0.169	0.269	-0.2	0.108	-0.305	0.261	-0.257	0.889
-0.235	-0.314	-0.214	0.203	0.273	-0.0553	0.223	0.214	1.02
0.261	0.167	0.0309	0.185	-0.154	-0.0544	0.13	0.281	0.818
-0.197	0.206	-0.122	-0.2	0.204	-0.287	0.303	-0.247	1.01
-0.301	-0.17	-0.205	-0.0238	0.0128	-0.258	0.0867	-0.174	1.02
-0.0542	0.0986	-0.103	-0.0862	-0.241	0.197	-0.0417	0.238	0.868
-0.285	-0.0251	-0.103	-0.209	-0.17	-0.126	0.188	-0.0845	0.95
-0.105	0.261	-0.0149	0.162	0.0847	0.269	0.168	0.121	0.812
-0.0698	-0.0613	0.129	0.0545	0.212	0.163	0.29	0.01	0.842
-0.0381	0.303	0.252	0.0559	0.2	0.31	0.271	-0.31	0.71
-0.265	0.0742	0.204	-0.285	0.229	0.0875	0.199	-0.0813	0.942
0.122	0.175	-0.00922	-0.179	-0.161	0.0948	-0.289	-0.214	0.9
0.174	-0.000839	0.192	0.216	0.0521	0.236	0.0953	0.177	0.784
0.143	-0.274	-0.267	0.29	-0.168	0.0323	0.107	0.309	0.896
0.242	0.232	0.305	-0.134	0.0162	0.269	-0.265	-0.00324	0.847
0.309	0.296	-0.12	-0.224	0.164	-0.0351	0.109	0.173	0.938
0.216	-0.209	0.285	-0.222	-0.0989	-0.0692	0.0458	-0.0198	0.833
0.106	0.0563	-0.228	-0.0188	0.0937	-0.288	0.105	-0.0973	0.956
-0.02	-0.15	0.00664	0.227	-0.0476	0.049	-0.201	-0.222	0.9
0.0328	-0.109	-0.267	-0.0577	-0.259	0.255	-0.266	0.186	0.925
-0.125	0.101	-0.111	-0.197	0.0679	-0.0285	-0.274	-0.148	1.01
-0.31	0.105	0.0926	-0.228	-0.225	-0.195	0.0313	0.245	0.926
0.0535	0.0203	-0.211	0.0585	0.195	0.237	-0.0488	-0.13	0.941
0.132	-0.253	0.0333	-0.277	-0.165	0.0319	0.0663	-0.168	0.886
-0.198	-0.234	-0.221	0.301	-0.0797	-0.184	-0.144	-0.0605	0.986
-0.0899	0.252	0.232	-0.0615	-0.112	0.0767	0.309	-0.0116	0.803
0.182	-0.0441	-0.0544	-0.273	-0.148	0.199	0.218	0.14	0.872
-0.00388	0.054	0.0811	0.102	0.125	-0.188	0.0553	0.106	0.939
0.212	-0.201	-0.141	0.189	-0.284	-0.18	-0.187	-0.2	0.876
0.227	-0.193	-0.14	-0.0516	-0.165	0.2	0.0383	-0.207	0.861
-0.135	0.0764	-0.0519	-0.0211	0.118	0.09	-0.0608	-0.111	0.955
0.124	0.221	-0.0179	0.0223	-0.201	0.242	-0.297	0.112	0.84
0.195	0.19	0.0564	0.0867	-0.0563	-0.09	0.0821	0.0739	0.847
0.262	-0.176	0.29	-0.31	0.196	0.224	-0.0211	-0.201	0.866
0.153	0.211	-0.311	-0.185	-0.136	-0.0189	-0.0445	0.142	0.91
0.0365	-0.11	0.00121	0.0657	0.237	0.218	-0.308	-0.202	0.942
-0.167	-0.267	0.231	-0.0054	-0.263	0.218	-0.109	-0.31	0.806
-0.126	0.0912	-0.116	-0.198	0.00711	0.275	-0.0767	0.203	0.957
0.158	0.197	0.195	-0.147	0.122	0.0574	0.168	0.151	0.885
0.146	0.228	-0.176	-0.0233	-0.309	-0.227	-0.306	0.189	0.882
-0.224	0.312	0.129	-0.276	0.0103	0.208	-0.0379	-0.0109	0.929
-0.263	-0.121	-0.0191	0.00051	-0.268	0.12	-0.0112	-0.196	0.874
-0.134	-0.281	0.0376	-0.218	-0.0137	0.298	0.0947	-0.245	0.864
-0.285	-0.118	0.124	0.182	0.00995	0.13	0.0575	0.278	0.918
-0.00222	0.0413	0.0337	-0.282	0.0161	-0.244	-0.0449	0.27	0.943
-0.206	-0.0275	-0.0388	-0.101	0.297	0.149	0.151	-0.22	0.943
-0.00359	-0.229	0.309	0.221	-0.144	0.16	-0.0702	0.127	0.789
-0.00722	-0.307	-0.0481	-0.313	-0.282	-0.143	0.0357	0.187	0.923
-0.0861	-0.144	-0.194	0.213	0.191	-0.167	-0.0537	-0.00556	1.02
0.161	0.0552	-0.0311	-0.0814	0.05	0.273	0.0663	0.17	0.888
-0.178	0.227	-0.178	0.281	0.00966	0.27	0.278	-0.277	0.721
-0.0896	0.0194	0.12	-0.036	0.191	-0.0584	0.0243	-0.039	0.942
-0.294	-0.0455	0.0283	-0.0959	0.199	-0.191	0.0104	-0.128	1.02
-0.242	0.0344	-0.164	0.256	-0.0388	0.0792	-0.067	-0.278	0.889
-0.0601	-0.0414	0.0328	-0.112	-0.0754	0.211	-0.293	-0.0912	0.919
-0.266	0.305	-0.0107	0.115	0.252	-0.243	0.0643	0.0576	0.981
-0.0184	0.268	-0.163	0.164	-0.011	-0.0357	0.12	-0.0532	0.875
-0.0375	0.0174	0.0972	0.267	-0.076	0.246	0.0524	-0.175	0.727
-0.209	0.134	-0.314	0.0336	-0.00721	-0.046	-0.173	-0.00311	0.977
0.0979	0.162	-0.285	0.254	0.0666	-0.0716	-0.118	-0.0674	0.952
0.301	-0.0581	0.257	0.0483	0.267	0.182	0.161	0.049	0.849
0.0633	-0.0167	0.202	0.0512	-0.282	0.133	-0.078	0.0842	0.796
-0.0559	0.279	0.241	-0.0636	0.0971	0.303	0.1	0.0103	0.818
-0.167	0.246	-0.0593	-0.135	-0.198	-0.119	0.0385	0.254	0.924
0.0118	0.0744	-0.02	-0.271	-0.107	0.279	0.0725	0.179	0.912
0.124	0.215	-0.097	-0.191	-0.0195	-0.295	0.126	0.245	0.934
0.304	0.215	0.175	-0.153	0.0492	0.279	-0.287	-0.0787	0.857
0.278	0.298	-0.243	-0.176	-0.0759	-0.00773	0.291	0.202	0.871
-0.284	0.24	0.181	-0.134	-0.19	0.157	0.0398	-0.145	0.817
-0.216	0.296	0.0936	0.166	0.0578	0.0843	-0.0283	0.095	0.874
0.121	-0.0518	-0.0994	0.0063	-0.207	0.0427	-0.0171	0.0846	0.848
0.178	0.0612	0.141	-0.233	-0.145	-0.228	0.176	-0.238	0.838
-0.134	0.169	0.0693	0.0819	-0.121	-0.242	0.199	0.267	0.913
-0.000383	-0.226	0.166	-0.0144	0.169	0.31	-0.178	0.213	0.945
-0.157	0.169	0.256	-0.00522	-0.23	-0.197	0.311	0.299	0.831
0.195	0.101	-0.149	0.217	-0.0596	-0.184	0.00874	-0.274	0.856
0.254	-0.0105	-0.0255	-0.24	0.176	0.163	-0.155	-0.0702	0.958
-0.0156	-0.208	0.267	0.101	0.141	0.191	0.204	-0.0589	0.775
0.204	-0.0712	-0.314	0.213	0.227	0.18	-0.306	-0.104	0.992
-0.0766	0.151	-0.311	0.0945	0.257	-0.285	-0.0359	-0.161	1.05
-0.037	-0.287	0.00861	0.197	-0.153	0.196	0.207	0.203	0.815
0.179	-0.156	0.197	0.298	0.0248	0.282	0.256	0.000747	0.701
0.28	0.27	-0.0358	-0.162	-0.0944	-0.313	-0.0819	-0.0125	0.889
-0.26	-0.146	-0.298	0.099	0.121	0.227	0.249	0.159	0.948
-0.154	0.157	-0.303	0.302	-0.109	-0.306	0.215	-0.122	0.905
0.0617	0.0183	-0.31	-0.0981	-0.0602	-0.216	0.204	-0.0585	0.945
-0.296	0.193	0.206	0.196	0.0447	0.267	-0.158	-0.103	0.842
-0.0528	0.235	-0.00168	-0.151	0.06	0.00208	-0.235	0.287	0.959
-0.174	-0.289	0.0277	-0.23	-0.0933	-0.252	0.122	-0.27	0.952
0.265	0.215	0.143	0.186	0.0999	0.203	0.0146	-0.129	0.778
-0.142	0.0468	0.0135	0.109	0.291	-0.227	0.195	0.227	0.978
0.293	-0.185	-0.0598	0.0722	-0.0353	-0.0921	0.0419	-0.135	0.865
-0.0384	-0.0978	-0.265	0.0577	0.245	0.256	-0.228	0.0304	1.01
0.00378	0.123	0.281	0.0301	-0.0371	-0.0124	0.0842	-0.21	0.827
-0.00372	-0.0537	-0.116	-0.312	-0.279	0.128	0.253	0.192	0.888
0.305	0.0729	-0.223	-0.254	-0.245	-0.0844	0.117	0.176	0.87
0.0452	-0.0186	0.286	0.304	-0.0385	0.0918	0.212	0.124	0.727
-0.149	-0.197	-0.131	-0.275	0.111	0.29	0.312	0.266	0.96
-0.245	-0.158	0.104	-0.0212	0.15	0.183	0.00903	-0.202	0.901
-0.0859	0.0903	-0.282	0.293	0.00604	0.279	-0.31	-0.0993	0.889
-0.0521	0.103	-0.204	0.306	0.305	-0.275	0.281	0.256	0.996
0.131	-0.275	-0.093	-0.105	0.275	-0.167	-0.0213	0.179	1.02
0.23	-0.236	-0.0326	0.202	0.276	0.0799	0.0545	-0.209	0.882
-0.0947	0.157	-0.213	0.247	0.095	0.117	-0.31	-0.149	0.947
0.129	-0.266	0.146	-0.0569	0.259	-0.293	0.233	0.231	0.961
0.0569	-0.0434	0.255	0.0729	-0.205	0.0123	-0.15	-0.289	0.795
0.285	-0.0562	-0.242	-0.123	-0.103	0.19	0.0385	-0.246	0.876
-0.286	-0.313	0.101	0.0881	-0.235	0.218	-0.236	0.141	0.889
-0.146	0.264	-0.12	0.187	0.246	0.171	0.124	-0.0811	0.911
-0.0315	-0.0261	0.235	0.0518	-0.228	-0.0625	-0.23	0.199	0.862
0.302	0.258	0.251	0.178	-0.139	-0.258	-0.086	-0.0288	0.821
-0.0237	-0.261	0.145	0.306	0.3	0.236	-0.0782	0.277	0.911
-0.0462	0.238	-0.245	-0.145	-0.00654	-0.305	0.0312	-0.0697	0.974
0.0156	0.266	0.0693	-0.0354	0.0369	-0.22	-0.191	-0.015	0.939
0.155	0.249	0.115	0.183	0.0399	-0.138	0.0803	-0.25	0.853
0.0748	0.248	-0.00734	-0.0424	-0.0149	-0.223	-0.163	0.0221	0.928
0.0145	0.207	-0.205	-0.147	-0.25	-0.234	-0.182	-0.276	0.901
-0.108	0.103	-0.133	0.229	-0.17	-0.249	-0.203	0.143	0.933
0.158	-0.208	-0.142	-0.22	0.308	-0.119	-0.0206	-0.186	1.04
-0.203	-0.0865	-0.0541	0.304	-0.264	-0.157	-0.262	0.203	0.935
-0.238	0.00025	0.106	-0.23	-0.0519	0.144	-0.271	-0.204	0.954
-0.0808	-0.2	0.225	-0.16	-0.0252	-0.178	0.27	-0.0935	0.874
-0.0398	-0.194	0.14	-0.259	0.106	-0.103	0.0778	0.0888	0.97
0.175	-0.1	-0.0577	0.0511	0.0443	0.0277	0.184	0.19	0.886
-0.258	0.138	0.267	0.024	0.288	0.107	-0.156	0.0668	0.936
0.124	0.227	0.0214	0.0277	-0.0654	-0.228	-0.274	-0.284	0.916
0.288	0.0605	0.106	0.00299	0.00661	-0.125	-0.186	-0.111	0.887
-0.0538	0.0559	0.0845	-0.0739	-0.165	0.215	0.0136	0.085	0.854
-0.238	-0.29	-0.168	-0.0409	0.159	-0.193	-0.172	0.287	1.06
-0.0502	-0.272	-0.0601	0.0719	-0.181	-0.17	-0.16	0.123	0.951
0.0408	0.239	-0.101	-0.141	-0.0129	0.119	-0.244	-0.114	0.921
0.109	-0.0228	-0.0438	0.249	-0.0314	0.288	-0.167	-0.156	0.826
-0.0415	0.215	-0.193	-0.304	0.188	0.281	0.291	-0.189	0.885
